id,name,name_cs
3467,"Beans, Dry, Great Northern, 327 (0% moisture)","Fazole, suché, Great Northern, 327 (0% vlhkost)"
3487,"Beans, Dry, Great Northern, 335 (0% moisture)","Fazole, suché, severní, 335 (vlhkost 0 %)"
3461,"Beans, Dry, Great Northern, 337 (0% moisture)","Fazole, suché, severní, 337 (vlhkost 0 %)"
3439,"Beans, Dry, Great Northern, 339 (0% moisture)","Fazole, suché, severní, 339 (vlhkost 0 %)"
3495,"Beans, Dry, Great Northern, 341 (0% moisture)","Fazole, suché, Great Northern, 341 (0% vlhkost)"
3441,"Beans, Dry, Great Northern, 346 (0% moisture)","Fazole, suché, severní, 346 (vlhkost 0 %)"
3457,"Beans, Dry, Great Northern, 350 (0% moisture)","Fazole, suché, severní, 350 (vlhkost 0 %)"
3437,"Beans, Dry, Great Northern, 363 (0% moisture)","Fazole, suché, Great Northern, 363 (vlhkost 0 %)"
3489,"Beans, Dry, Great Northern, 364 (0% moisture)","Fazole, suché, Great Northern, 364 (0% vlhkost)"
3459,"Beans, Dry, Great Northern, 375 (0% moisture)","Fazole, suché, severní, 375 (vlhkost 0 %)"
3491,"Beans, Dry, Great Northern, 379 (0% moisture)","Fazole, suché, severní, 379 (vlhkost 0 %)"
3433,"Beans, Dry, Great Northern, 380 (0% moisture)","Fazole, suché, Great Northern, 380 (0% vlhkost)"
3431,"Beans, Dry, Great Northern, 384 (0% moisture)","Fazole, suché, Great Northern, 384 (0% vlhkost)"
3445,"Beans, Dry, Great Northern, 385 (0% moisture)","Fazole, suché, Great Northern, 385 (0% vlhkost)"
3479,"Beans, Dry, Great Northern, 387 (0% moisture)","Fazole, suché, Great Northern, 387 (0% vlhkost)"
3435,"Beans, Dry, Great Northern, 392 (0% moisture)","Fazole, suché, severní, 392 (vlhkost 0 %)"
3427,"Beans, Dry, Great Northern, 396 (0% moisture)","Fazole, suché, severní, 396 (vlhkost 0 %)"
3469,"Beans, Dry, Great Northern, 401 (0% moisture)","Fazole, suché, Great Northern, 401 (0% vlhkost)"
3455,"Beans, Dry, Great Northern, 402 (0% moisture)","Fazole, suché, Great Northern, 402 (0% vlhkost)"
3429,"Beans, Dry, Great Northern, 406 (0% moisture)","Fazole, suché, Great Northern, 406 (0% vlhkost)"
3501,"Beans, Dry, Great Northern, 407 (0% moisture)","Fazole, suché, Great Northern, 407 (0% vlhkost)"
3476,"Beans, Dry, Great Northern, 412 (0% moisture)","Fazole, suché, Great Northern, 412 (0% vlhkost)"
3507,"Beans, Dry, Great Northern, 415 (0% moisture)","Fazole, suché, severní, 415 (vlhkost 0 %)"
3483,"Beans, Dry, Great Northern, 418 (0% moisture)","Fazole, suché, Great Northern, 418 (0% vlhkost)"
3423,"Beans, Dry, Great Northern, 423 (0% moisture)","Fazole, suché, Great Northern, 423 (0% vlhkost)"
3447,"Beans, Dry, Great Northern, 429 (0% moisture)","Fazole, suché, severní, 429 (vlhkost 0 %)"
3493,"Beans, Dry, Great Northern, 434 (0% moisture)","Fazole, suché, severní, 434 (vlhkost 0 %)"
3497,"Beans, Dry, Great Northern, 438 (0% moisture)","Fazole, suché, Great Northern, 438 (0% vlhkost)"
3415,"Beans, Dry, Great Northern, 441 (0% moisture)","Fazole, suché, severní, 441 (vlhkost 0 %)"
3513,"Beans, Dry, Great Northern, 444 (0% moisture)","Fazole, suché, Great Northern, 444 (vlhkost 0 %)"
3417,"Beans, Dry, Great Northern, 446 (0% moisture)","Fazole, suché, severní, 446 (vlhkost 0 %)"
3503,"Beans, Dry, Great Northern, 447 (0% moisture)","Fazole, suché, severní, 447 (vlhkost 0 %)"
3499,"Beans, Dry, Great Northern, 449 (0% moisture)","Fazole, suché, Great Northern, 449 (vlhkost 0 %)"
3509,"Beans, Dry, Great Northern, 453 (0% moisture)","Fazole, suché, severní, 453 (vlhkost 0 %)"
3473,"Beans, Dry, Great Northern, 457 (0% moisture)","Fazole, suché, severní, 457 (vlhkost 0 %)"
3505,"Beans, Dry, Great Northern, 458 (0% moisture)","Fazole, suché, Great Northern, 458 (vlhkost 0 %)"
3443,"Beans, Dry, Great Northern, 460 (0% moisture)","Fazole, suché, Great Northern, 460 (0% vlhkost)"
3463,"Beans, Dry, Great Northern, 467 (0% moisture)","Fazole, suché, severní, 467 (vlhkost 0 %)"
3453,"Beans, Dry, Great Northern, 474 (0% moisture)","Fazole, suché, Great Northern, 474 (vlhkost 0 %)"
3511,"Beans, Dry, Great Northern, 485 (0% moisture)","Fazole, suché, Great Northern, 485 (0% vlhkost)"
3485,"Beans, Dry, Great Northern, 495 (0% moisture)","Fazole, suché, Great Northern, 495 (0% vlhkost)"
3451,"Beans, Dry, Great Northern, 501 (0% moisture)","Fazole, suché, Great Northern, 501 (0% vlhkost)"
3465,"Beans, Dry, Great Northern, 507 (0% moisture)","Fazole, suché, Great Northern, 507 (0% vlhkost)"
3449,"Beans, Dry, Great Northern, 514 (0% moisture)","Fazole, suché, Great Northern, 514 (0% vlhkost)"
3471,"Beans, Dry, Great Northern, 518 (0% moisture)","Fazole, suché, Great Northern, 518 (0% vlhkost)"
3481,"Beans, Dry, Great Northern, 519 (0% moisture)","Fazole, suché, severní, 519 (vlhkost 0 %)"
3420,"Beans, Dry, Great Northern, 579 (0% moisture)","Fazole, suché, severní, 579 (vlhkost 0 %)"
3426,"Beans, Dry, Great Northern, 581 (0% moisture)","Fazole, suché, Great Northern, 581 (0% vlhkost)"
3422,"Beans, Dry, Great Northern, 594 (0% moisture)","Fazole, suché, Great Northern, 594 (vlhkost 0 %)"
3477,"Beans, Dry, Great Northern, 616 (0% moisture)","Fazole, suché, severní, 616 (0% vlhkost)"
3484,"Beans, Dry, Great Northern, 637 (0% moisture)","Fazole, suché, severní, 637 (vlhkost 0 %)"
3452,"Beans, Dry, Great Northern, 638 (0% moisture)","Fazole, suché, Great Northern, 638 (0% vlhkost)"
3432,"Beans, Dry, Great Northern, 644 (0% moisture)","Fazole, suché, severní, 644 (vlhkost 0 %)"
3416,"Beans, Dry, Great Northern, 648 (0% moisture)","Fazole, suché, severní, 648 (vlhkost 0 %)"
3424,"Beans, Dry, Great Northern, 651 (0% moisture)","Fazole, suché, severní, 651 (vlhkost 0 %)"
3492,"Beans, Dry, Great Northern, 655 (0% moisture)","Fazole, suché, severní, 655 (vlhkost 0 %)"
3462,"Beans, Dry, Great Northern, 656 (0% moisture)","Fazole, suché, severní, 656 (vlhkost 0 %)"
3436,"Beans, Dry, Great Northern, 658 (0% moisture)","Fazole, suché, severní, 658 (vlhkost 0 %)"
3460,"Beans, Dry, Great Northern, 662 (0% moisture)","Fazole, suché, severní, 662 (vlhkost 0 %)"
3472,"Beans, Dry, Great Northern, 666 (0% moisture)","Fazole, suché, severní, 666 (vlhkost 0 %)"
3444,"Beans, Dry, Great Northern, 672 (0% moisture)","Fazole, suché, severní, 672 (vlhkost 0 %)"
3468,"Beans, Dry, Great Northern, 675 (0% moisture)","Fazole, suché, severní, 675 (vlhkost 0 %)"
3486,"Beans, Dry, Great Northern, 680 (0% moisture)","Fazole, suché, Great Northern, 680 (0% vlhkost)"
3490,"Beans, Dry, Great Northern, 683 (0% moisture)","Fazole, suché, severní, 683 (vlhkost 0 %)"
3430,"Beans, Dry, Great Northern, 688 (0% moisture)","Fazole, suché, Great Northern, 688 (0% vlhkost)"
3478,"Beans, Dry, Great Northern, 689 (0% moisture)","Fazole, suché, severní, 689 (vlhkost 0 %)"
3506,"Beans, Dry, Great Northern, 693 (0% moisture)","Fazole, suché, severní, 693 (vlhkost 0 %)"
3514,"Beans, Dry, Great Northern, 694 (0% moisture)","Fazole, suché, severní, 694 (vlhkost 0 %)"
3496,"Beans, Dry, Great Northern, 697 (0% moisture)","Fazole, suché, severní, 697 (vlhkost 0 %)"
3498,"Beans, Dry, Great Northern, 706 (0% moisture)","Fazole, suché, Great Northern, 706 (0% vlhkost)"
3440,"Beans, Dry, Great Northern, 713 (0% moisture)","Fazole, suché, severní, 713 (vlhkost 0 %)"
3494,"Beans, Dry, Great Northern, 716 (0% moisture)","Fazole, suché, severní, 716 (vlhkost 0 %)"
3502,"Beans, Dry, Great Northern, 723 (0% moisture)","Fazole, suché, severní, 723 (vlhkost 0 %)"
3418,"Beans, Dry, Great Northern, 726 (0% moisture)","Fazole, suché, Great Northern, 726 (0% vlhkost)"
3450,"Beans, Dry, Great Northern, 730 (0% moisture)","Fazole, suché, severní, 730 (vlhkost 0 %)"
3500,"Beans, Dry, Great Northern, 741 (0% moisture)","Fazole, suché, severní, 741 (vlhkost 0 %)"
3470,"Beans, Dry, Great Northern, 742 (0% moisture)","Fazole, suché, Great Northern, 742 (0% vlhkost)"
3434,"Beans, Dry, Great Northern, 748 (0% moisture)","Fazole, suché, Great Northern, 748 (0% vlhkost)"
3508,"Beans, Dry, Great Northern, 762 (0% moisture)","Fazole, suché, severní, 762 (vlhkost 0 %)"
3488,"Beans, Dry, Great Northern, 763 (0% moisture)","Fazole, suché, severní, 763 (vlhkost 0 %)"
3480,"Beans, Dry, Great Northern, 766 (0% moisture)","Fazole, suché, Great Northern, 766 (0% vlhkost)"
3482,"Beans, Dry, Great Northern, 768 (0% moisture)","Fazole, suché, Great Northern, 768 (vlhkost 0 %)"
3510,"Beans, Dry, Great Northern, 777 (0% moisture)","Fazole, suché, severní, 777 (vlhkost 0 %)"
3428,"Beans, Dry, Great Northern, 778 (0% moisture)","Fazole, suché, severní, 778 (vlhkost 0 %)"
3442,"Beans, Dry, Great Northern, 780 (0% moisture)","Fazole, suché, Great Northern, 780 (0% vlhkost)"
3446,"Beans, Dry, Great Northern, 788 (0% moisture)","Fazole, suché, Great Northern, 788 (0% vlhkost)"
3448,"Beans, Dry, Great Northern, 789 (0% moisture)","Fazole, suché, Great Northern, 789 (vlhkost 0 %)"
3454,"Beans, Dry, Great Northern, 790 (0% moisture)","Fazole, suché, severní, 790 (vlhkost 0 %)"
3438,"Beans, Dry, Great Northern, 792 (0% moisture)","Fazole, suché, severní, 792 (vlhkost 0 %)"
3512,"Beans, Dry, Great Northern, 800 (0% moisture)","Fazole, suché, Great Northern, 800 (0% vlhkost)"
3474,"Beans, Dry, Great Northern, 818 (0% moisture)","Fazole, suché, Great Northern, 818 (0% vlhkost)"
3456,"Beans, Dry, Great Northern, 822 (0% moisture)","Fazole, suché, Great Northern, 822 (0% vlhkost)"
3464,"Beans, Dry, Great Northern, 824 (0% moisture)","Fazole, suché, Great Northern, 824 (0% vlhkost)"
3466,"Beans, Dry, Great Northern, 826 (0% moisture)","Fazole, suché, Great Northern, 826 (0% vlhkost)"
3504,"Beans, Dry, Great Northern, 827 (0% moisture)","Fazole, suché, Great Northern, 827 (0% vlhkost)"
3458,"Beans, Dry, Great Northern, 828 (0% moisture)","Fazole, suché, Great Northern, 828 (0% vlhkost)"
2870,"Beans, Dry, Light Red Kidney (0% moisture)","Fazole, suché, světle červené ledviny (0 % vlhkosti)"
2868,"Beans, Dry, Light Red Kidney, 11F-8186 (0% moisture)","Fazole, suché, světle červené ledviny, 11F-8186 (0% vlhkost)"
3233,"Beans, Dry, Light Tan (0% moisture)","Fazole, suché, světle hnědé (0 % vlhkosti)"
3231,"Beans, Dry, Light Tan, 11F-8086 (0% moisture)","Fazole, suché, světle hnědé, 11F-8086 (0% vlhkost)"
3232,"Beans, Dry, Light Tan, 11F-8174 (0% moisture)","Fazole, suché, světle hnědé, 11F-8174 (0% vlhkost)"
3225,"Beans, Dry, Medium Red (0% moisture)","Fazole, suché, středně červené (0 % vlhkosti)"
3223,"Beans, Dry, Medium Red, 490 (0% moisture)","Fazole, suché, středně červené, 490 (0% vlhkost)"
3224,"Beans, Dry, Medium Red, 756 (0% moisture)","Fazole, suché, středně červené, 756 (0% vlhkost)"
2867,"Beans, Dry, Navy (0% moisture)","Fazole, Suché, Navy (0 % vlhkosti)"
2767,"Beans, Dry, Navy, 11F-8004 (0% moisture)","Fazole, Suché, Navy, 11F-8004 (0% vlhkost)"
2757,"Beans, Dry, Navy, 11F-8007 (0% moisture)","Fazole, Suché, Navy, 11F-8007 (0% vlhkost)"
2759,"Beans, Dry, Navy, 11F-8027 (0% moisture)","Fazole, Suché, Navy, 11F-8027 (0% vlhkost)"
2763,"Beans, Dry, Navy, 11F-8028 (0% moisture)","Fazole, Suché, Navy, 11F-8028 (0% vlhkost)"
2765,"Beans, Dry, Navy, 11F-8030 (0% moisture)","Fazole, Suché, Navy, 11F-8030 (0% vlhkost)"
2755,"Beans, Dry, Navy, 11F-8043 (0% moisture)","Fazole, Suché, Navy, 11F-8043 (0% vlhkost)"
2761,"Beans, Dry, Navy, 11F-8098 (0% moisture)","Fazole, Suché, Navy, 11F-8098 (0% vlhkost)"
2762,"Beans, Dry, Navy, 11F-8107 (0% moisture)","Fazole, Suché, Navy, 11F-8107 (0% vlhkost)"
2766,"Beans, Dry, Navy, 11F-8143 (0% moisture)","Fazole, Suché, Navy, 11F-8143 (0% vlhkost)"
2756,"Beans, Dry, Navy, 11F-8162 (0% moisture)","Fazole, Suché, Navy, 11F-8162 (0% vlhkost)"
2760,"Beans, Dry, Navy, 11F-8165 (0% moisture)","Fazole, Suché, Navy, 11F-8165 (0% vlhkost)"
2764,"Beans, Dry, Navy, 11F-8179 (0% moisture)","Fazole, Suché, Navy, 11F-8179 (0% vlhkost)"
2768,"Beans, Dry, Navy, 11F-8183 (0% moisture)","Fazole, Suché, Navy, 11F-8183 (0% vlhkost)"
2758,"Beans, Dry, Navy, 11F-8195 (0% moisture)","Fazole, Suché, Navy, 11F-8195 (0% vlhkost)"
2845,"Beans, Dry, Navy, 213 (0% moisture)","Fazole, Suché, Navy, 213 (0% vlhkost)"
2859,"Beans, Dry, Navy, 216 (0% moisture)","Fazole, Suché, Navy, 216 (0% vlhkost)"
2843,"Beans, Dry, Navy, 220 (0% moisture)","Fazole, Suché, Navy, 220 (0% vlhkost)"
2837,"Beans, Dry, Navy, 226 (0% moisture)","Fazole, Suché, Navy, 226 (0% vlhkost)"
2819,"Beans, Dry, Navy, 228 (0% moisture)","Fazole, Suché, Navy, 228 (0% vlhkost)"
2777,"Beans, Dry, Navy, 229 (0% moisture)","Fazole, Suché, Navy, 229 (0% vlhkost)"
2785,"Beans, Dry, Navy, 230 (0% moisture)","Fazole, suché, námořní, 230 (0% vlhkost)"
2775,"Beans, Dry, Navy, 233 (0% moisture)","Fazole, Suché, Navy, 233 (0% vlhkost)"
2817,"Beans, Dry, Navy, 234 (0% moisture)","Fazole, Suché, Navy, 234 (0% vlhkost)"
2813,"Beans, Dry, Navy, 236 (0% moisture)","Fazole, Suché, Navy, 236 (0% vlhkost)"
2847,"Beans, Dry, Navy, 237 (0% moisture)","Fazole, Suché, Navy, 237 (0% vlhkost)"
2815,"Beans, Dry, Navy, 241 (0% moisture)","Fazole, Suché, Navy, 241 (0% vlhkost)"
2787,"Beans, Dry, Navy, 242 (0% moisture)","Fazole, Suché, Navy, 242 (0% vlhkost)"
2795,"Beans, Dry, Navy, 245 (0% moisture)","Fazole, suché, námořní, 245 (0% vlhkost)"
2811,"Beans, Dry, Navy, 246 (0% moisture)","Fazole, Suché, Navy, 246 (0% vlhkost)"
2855,"Beans, Dry, Navy, 252 (0% moisture)","Fazole, Suché, Navy, 252 (0% vlhkost)"
2825,"Beans, Dry, Navy, 253 (0% moisture)","Fazole, Suché, Navy, 253 (0% vlhkost)"
2807,"Beans, Dry, Navy, 255 (0% moisture)","Fazole, suché, Navy, 255 (0% vlhkost)"
2801,"Beans, Dry, Navy, 256 (0% moisture)","Fazole, suché, námořní, 256 (0% vlhkost)"
2863,"Beans, Dry, Navy, 257 (0% moisture)","Fazole, Suché, Navy, 257 (0% vlhkost)"
2804,"Beans, Dry, Navy, 260 (0% moisture)","Fazole, suché, námořní, 260 (0% vlhkost)"
2783,"Beans, Dry, Navy, 261 (0% moisture)","Fazole, Suché, Navy, 261 (0% vlhkost)"
2797,"Beans, Dry, Navy, 262 (0% moisture)","Fazole, Suché, Navy, 262 (0% vlhkost)"
2835,"Beans, Dry, Navy, 264 (0% moisture)","Fazole, suché, námořní, 264 (0% vlhkost)"
2821,"Beans, Dry, Navy, 268 (0% moisture)","Fazole, suché, námořní, 268 (0% vlhkost)"
2857,"Beans, Dry, Navy, 277 (0% moisture)","Fazole, suché, námořní, 277 (0% vlhkost)"
2773,"Beans, Dry, Navy, 279 (0% moisture)","Fazole, Suché, Navy, 279 (0% vlhkost)"
2793,"Beans, Dry, Navy, 280 (0% moisture)","Fazole, suché, Navy, 280 (0% vlhkost)"
2839,"Beans, Dry, Navy, 281 (0% moisture)","Fazole, Suché, Navy, 281 (0% vlhkost)"
2833,"Beans, Dry, Navy, 283 (0% moisture)","Fazole, Suché, Navy, 283 (0% vlhkost)"
2799,"Beans, Dry, Navy, 284 (0% moisture)","Fazole, Suché, Navy, 284 (0% vlhkost)"
2769,"Beans, Dry, Navy, 287 (0% moisture)","Fazole, Suché, Navy, 287 (0% vlhkost)"
2771,"Beans, Dry, Navy, 289 (0% moisture)","Fazole, suché, námořní, 289 (0% vlhkost)"
2851,"Beans, Dry, Navy, 290 (0% moisture)","Fazole, Suché, Navy, 290 (0% vlhkost)"
2781,"Beans, Dry, Navy, 292 (0% moisture)","Fazole, Suché, Navy, 292 (0% vlhkost)"
2809,"Beans, Dry, Navy, 294 (0% moisture)","Fazole, Suché, Navy, 294 (0% vlhkost)"
2841,"Beans, Dry, Navy, 295 (0% moisture)","Fazole, Suché, Navy, 295 (0% vlhkost)"
2779,"Beans, Dry, Navy, 299 (0% moisture)","Fazole, Suché, Navy, 299 (0% vlhkost)"
2853,"Beans, Dry, Navy, 307 (0% moisture)","Fazole, Suché, Navy, 307 (0% vlhkost)"
2865,"Beans, Dry, Navy, 308 (0% moisture)","Fazole, suché, námořní, 308 (0% vlhkost)"
2791,"Beans, Dry, Navy, 311 (0% moisture)","Fazole, Suché, Navy, 311 (0% vlhkost)"
2861,"Beans, Dry, Navy, 312 (0% moisture)","Fazole, Suché, Navy, 312 (0% vlhkost)"
2830,"Beans, Dry, Navy, 313 (0% moisture)","Fazole, Suché, Navy, 313 (0% vlhkost)"
2849,"Beans, Dry, Navy, 316 (0% moisture)","Fazole, suché, Navy, 316 (0% vlhkost)"
2827,"Beans, Dry, Navy, 319 (0% moisture)","Fazole, Suché, Navy, 319 (0% vlhkost)"
2789,"Beans, Dry, Navy, 320 (0% moisture)","Fazole, suché, námořní, 320 (0% vlhkost)"
2823,"Beans, Dry, Navy, 386 (0% moisture)","Fazole, suché, Navy, 386 (0% vlhkost)"
2829,"Beans, Dry, Navy, 422 (0% moisture)","Fazole, Suché, Navy, 422 (0% vlhkost)"
2803,"Beans, Dry, Navy, 476 (0% moisture)","Fazole, Suché, Navy, 476 (0% vlhkost)"
2844,"Beans, Dry, Navy, 521 (0% moisture)","Fazole, Suché, Navy, 521 (0% vlhkost)"
2826,"Beans, Dry, Navy, 523 (0% moisture)","Fazole, Suché, Navy, 523 (0% vlhkost)"
2802,"Beans, Dry, Navy, 524 (0% moisture)","Fazole, Suché, Navy, 524 (0% vlhkost)"
2834,"Beans, Dry, Navy, 525 (0% moisture)","Fazole, Suché, Navy, 525 (0% vlhkost)"
2814,"Beans, Dry, Navy, 530 (0% moisture)","Fazole, Suché, Navy, 530 (0% vlhkost)"
2848,"Beans, Dry, Navy, 532 (0% moisture)","Fazole, Suché, Navy, 532 (0% vlhkost)"
2850,"Beans, Dry, Navy, 535 (0% moisture)","Fazole, Suché, Navy, 535 (0% vlhkost)"
2852,"Beans, Dry, Navy, 539 (0% moisture)","Fazole, Suché, Navy, 539 (0% vlhkost)"
2860,"Beans, Dry, Navy, 541 (0% moisture)","Fazole, suché, námořní, 541 (0% vlhkost)"
2842,"Beans, Dry, Navy, 543 (0% moisture)","Fazole, Suché, Navy, 543 (0% vlhkost)"
2840,"Beans, Dry, Navy, 546 (0% moisture)","Fazole, Suché, Navy, 546 (0% vlhkost)"
2822,"Beans, Dry, Navy, 548 (0% moisture)","Fazole, Suché, Navy, 548 (0% vlhkost)"
2862,"Beans, Dry, Navy, 551 (0% moisture)","Fazole, suché, Navy, 551 (0% vlhkost)"
2816,"Beans, Dry, Navy, 554 (0% moisture)","Fazole, Suché, Navy, 554 (0% vlhkost)"
2864,"Beans, Dry, Navy, 555 (0% moisture)","Fazole, suché, Navy, 555 (0% vlhkost)"
2788,"Beans, Dry, Navy, 556 (0% moisture)","Fazole, Suché, Navy, 556 (0% vlhkost)"
2786,"Beans, Dry, Navy, 557 (0% moisture)","Fazole, Suché, Navy, 557 (0% vlhkost)"
2838,"Beans, Dry, Navy, 558 (0% moisture)","Fazole, Suché, Navy, 558 (0% vlhkost)"
2858,"Beans, Dry, Navy, 559 (0% moisture)","Fazole, suché, námořní, 559 (0% vlhkost)"
2772,"Beans, Dry, Navy, 560 (0% moisture)","Fazole, suché, námořní, 560 (0% vlhkost)"
2832,"Beans, Dry, Navy, 561 (0% moisture)","Fazole, Suché, Navy, 561 (0% vlhkost)"
2856,"Beans, Dry, Navy, 565 (0% moisture)","Fazole, Suché, Navy, 565 (0% vlhkost)"
2836,"Beans, Dry, Navy, 567 (0% moisture)","Fazole, Suché, Navy, 567 (0% vlhkost)"
2808,"Beans, Dry, Navy, 568 (0% moisture)","Fazole, Suché, Navy, 568 (0% vlhkost)"
2782,"Beans, Dry, Navy, 576 (0% moisture)","Fazole, suché, Navy, 576 (0% vlhkost)"
2792,"Beans, Dry, Navy, 578 (0% moisture)","Fazole, Suché, Navy, 578 (0% vlhkost)"
2784,"Beans, Dry, Navy, 582 (0% moisture)","Fazole, Suché, Navy, 582 (0% vlhkost)"
2776,"Beans, Dry, Navy, 584 (0% moisture)","Fazole, suché, Navy, 584 (0% vlhkost)"
2780,"Beans, Dry, Navy, 585 (0% moisture)","Fazole, Suché, Navy, 585 (0% vlhkost)"
2774,"Beans, Dry, Navy, 586 (0% moisture)","Fazole, suché, Navy, 586 (0% vlhkost)"
2812,"Beans, Dry, Navy, 587 (0% moisture)","Fazole, Suché, Navy, 587 (0% vlhkost)"
2798,"Beans, Dry, Navy, 588 (0% moisture)","Fazole, Suché, Navy, 588 (0% vlhkost)"
2810,"Beans, Dry, Navy, 589 (0% moisture)","Fazole, Suché, Navy, 589 (0% vlhkost)"
2790,"Beans, Dry, Navy, 595 (0% moisture)","Fazole, suché, Navy, 595 (0% vlhkost)"
2794,"Beans, Dry, Navy, 598 (0% moisture)","Fazole, Suché, Navy, 598 (0% vlhkost)"
2800,"Beans, Dry, Navy, 599 (0% moisture)","Fazole, Suché, Navy, 599 (0% vlhkost)"
2778,"Beans, Dry, Navy, 603 (0% moisture)","Fazole, Suché, Navy, 603 (0% vlhkost)"
2796,"Beans, Dry, Navy, 605 (0% moisture)","Fazole, Suché, Navy, 605 (0% vlhkost)"
2828,"Beans, Dry, Navy, 609 (0% moisture)","Fazole, Suché, Navy, 609 (0% vlhkost)"
2866,"Beans, Dry, Navy, 612 (0% moisture)","Fazole, Suché, Navy, 612 (0% vlhkost)"
2770,"Beans, Dry, Navy, 613 (0% moisture)","Fazole, Suché, Navy, 613 (0% vlhkost)"
2854,"Beans, Dry, Navy, 614 (0% moisture)","Fazole, Suché, Navy, 614 (0% vlhkost)"
2820,"Beans, Dry, Navy, 623 (0% moisture)","Fazole, Suché, Navy, 623 (0% vlhkost)"
2818,"Beans, Dry, Navy, 626 (0% moisture)","Fazole, suché, Navy, 626 (0% vlhkost)"
2806,"Beans, Dry, Navy, 627 (0% moisture)","Fazole, Suché, Navy, 627 (0% vlhkost)"
2846,"Beans, Dry, Navy, 628 (0% moisture)","Fazole, Suché, Navy, 628 (0% vlhkost)"
2824,"Beans, Dry, Navy, 719 (0% moisture)","Fazole, suché, námořní, 719 (0% vlhkost)"
